'대여일자','대여소번호','대여소','대여건수','반납건수'
'201711','388',' 동성중학교 앞',0,3
'201711','586',' 마장동 주민센터',8,9
'201711','903',' 은평뉴타운 아이파크',1,1
'201711','905',' 구파발역 2번출구',1,1
'201711','201',' 진미파라곤 앞',1,1
'201711','921',' 신도고등학교',0,1
'201711','202',' 국민일보 앞',2,2
'201711','922',' 연신내역 4번출구',1,0
'201711','923',' 국민은행 연서지점',1,0
'201711','927',' 연신내역 3번출구 인근',0,1
'201711','1001',' 광진교 남단 사거리(디지털프라자앞)',1,0
'201711','204',' 국회의사당역 5번출구 옆',1,3
'201711','1021',' 강일동 리슈빌 빌딩앞',1,1
'201711','589',' 성수역3번출구',2,0
'201711','203',' 국회의사당역 3번출구 옆',1,1
'201711','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)',5,21
'201711','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)',0,2
'201711','1120',' 대림경동아파트앞',1,4
'201711','205',' 산업은행 앞',4,0
'201711','1122',' 황금내근린공원',1,0
'201711','1123',' 공암나루근린공원 관리사무소옆',1,0
'201711','1124',' 발산역 6번출구옆(다이소앞)',1,1
'201711','206',' KBS 앞',4,2
'201711','1205',' 종합운동장역 4번출구',1,0
'201711','1206',' 9호선종합운동장역 9번출구',4,3
'201711','1209',' 잠실나루역 (2번 출구 쪽)',4,2
'201711','1215',' 올림픽공원역 1번출구 앞',7,10
'201711','1222',' 잠실새내역 5번 출구 뒤',3,2
'201711','1224',' 아시아지하보도 2번 출구',7,10
'201711','209',' 유진투자증권빌딩 앞',0,1
'201711','1232',' 롯데마트 주차장 옆',2,3
'201711','1235',' 잠실트리지움310동 옆',1,0
'201711','210',' IFC몰',7,8
'201711','211',' 여의도역 4번출구 옆',12,7
'201711','1332',' 석계역 5번출구 건너편',0,1
'201711','212',' 여의도역 1번출구 옆',10,5
'201711','1334',' 석관동주민센터 앞',1,0
'201711','1421',' 신내역 4번출구',1,0
'201711','1422',' 신내우디안아파트 1단지',1,0
'201711','213',' KT앞',7,8
'201711','1434',' 홈플러스 면목동점',2,4
'201711','104',' 합정역 1번출구 앞',11,9
'201711','214',' 금융감독원 앞',2,0
'201711','1610',' 화랑대역 2번출구 앞',1,3
'201711','1506',' 강북문화예술회관',5,5
'201711','216',' 삼부아파트1동 앞',0,1
'201711','1321',' 국민은행 종암동지점 앞',3,3
'201711','1906',' 신도림역 1번 출구 앞',1,1
'201711','1911',' 구로디지털단지역 앞',1,1
'201711','1920',' 서울미래초등학교 사거리',0,1
'201711','222',' 시범아파트버스정류장 옆',1,1
'201711','2002',' 노들역 1번출구',9,11
'201711','2007',' 유한양행앞',0,1
'201711','223',' 진주아파트상가 앞',2,0
'201711','2024',' 상도역 1번출구',0,1
'201711','2025',' 흑석역 1번출구',2,3
'201711','2027',' 중앙대학교 정문',7,1
'201711','2037',' 동작역 5번출구 동작주차공원',2,0
'201711','2050',' 노량진역 5번출구',5,0
'201711','105',' 합정역 5번출구 앞',0,4
'201711','2102',' 봉림교 교통섬',1,1
'201711','2103',' 신림동 우방아파트',1,1
'201711','2135',' 신림역 5번출구',1,0
'201711','225',' 앙카라공원 앞',1,0
'201711','2116',' 에이스에이존빌딩',2,2
'201711','226',' 샛강역 1번출구 앞',0,2
'201711','2129',' 낙성대 과학전시관',1,1
'201711','2130',' 영어마을 관악캠프',2,1
'201711','207',' 여의나루역 1번출구 앞',25,37
'201711','2056',' 동작구민 체육센터',1,1
'201711','1211',' 방이삼거리',1,1
'201711','2213',' 고속터미널역 5번출구 앞',4,1
'201711','2214',' 신반포역 2번출구 앞',1,2
'201711','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",9,9
'201711','2231',' 삼성타운(삼성생명) A동 맞은편',1,3
'201711','2237','서울남부터미널 대합실 입구',0,2
'201711','2239','교대역 6번출구',1,0
'201711','2241','양재전화국 사거리',0,1
'201711','2255','시민의숲역 1번출구 옆',1,0
'201711','2262',' 한신16차아파트 119동 앞',3,9
'201711','2301',' 현대고등학교 건너편',0,3
'201711','2337',' 대모산입구역 2번출구 앞',1,1
'201711','2309',' 청담역(우리들병원 앞)',1,0
'201711','2311',' 학동로 래미안 아파트 앞',1,0
'201711','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)',3,2
'201711','2305',' MCM 본사 직영점 앞',3,2
'201711','2306',' 압구정역 2번 출구 옆',9,13
'201711','2307',' 압구정 한양 3차 아파트',2,2
'201711','2308',' 압구정파출소 앞',0,1
'201711','2312',' 청담역 13번 출구 앞',1,6
'201711','2313',' 금원빌딩 앞',3,3
'201711','2348',' 포스코사거리(기업은행)',2,1
'201711','2315',' 봉은사역 5번출구 옆',4,4
'201711','106',' 합정역 7번출구 앞',8,8
'201711','405',' DMC빌 앞',11,1
'201711','2316',' 삼성역 8번출구',4,3
'201711','2318',' 삼성중앙역4번출구(문화센터더 리빌)',0,1
'201711','2321',' 학여울역 사거리',1,0
'201711','2322',' 삼성역 3번 출구',3,1
'201711','2327',' 뱅뱅사거리 랜드마크타워 앞',2,3
'201711','2332',' 선릉역3번출구',1,0
'201711','2333',' 양재역 3번출구 주변',0,5
'201711','2334','삼호@ 2동 ( 간선도로)',1,0
'201711','2340',' 삼호물산버스정류장(23370) 옆',0,1
'201711','408',' LG CNS앞',0,2
'201711','1231',' 잠실역 6번출구',4,4
'201711','420',' 서울시 공공자전거 상암센터',10,17
'201711','1429',' 장안중학교',1,1
'201711','409',' 누리꿈스퀘어 옆',0,5
'201711','419',' 홈플러스 앞',13,10
'201711','2109',' 은천로입구 가로공원',1,1
'201711','2148',' 낙성대역 3번출구 뒤',0,1
'201711','418',' 월드컵경기장역 3번출구 옆',5,8
'201711','1210',' 롯데월드타워(잠실역2번출구 쪽)',8,14
'201711','1218',' 방이역 4번출구',1,0
'201711','1226',' 잠실4동 주민센터 옆',1,4
'201711','107',' 신한은행 서교동금융센터점 앞',8,8
'201711','1245',' 문정 법조단지9',2,0
'201711','1248',' 방이초등학교',5,6
'201711','1627',' 수락산역 4번출구',1,1
'201711','413',' 상암월드컵파크 3단지 후문',6,5
'201711','1303',' 돈암초교 입구',0,1
'201711','2026',' 흑석역 4번출구',1,0
'201711','446',' 상명대입구',1,1
'201711','447',' 신영동삼거리',1,0
'201711','389',' 을지로4가역 1번출구',3,4
'201711','390',' 충무로역 1번출구',12,16
'201711','826',' 서울역 서부교차로2',4,3
'201711','415',' DMC역 9번출구 앞',4,3
'201711','2356',' 강남구청',5,4
'201711','2355',' 삼성역 5~6번 출구 사이',1,7
'201711','2360',' 도곡1동 주민센터 교차로',0,1
'201711','2359',"' 국립국악중,고교 정문 맞은편'",1,1
'201711','2349',' 역삼빌딩 앞(하나은행 옆)',0,3
'201711','1642',' 서울여대 남문',1,1
'201711','2111',' 서울대입구역 1번출구',1,0
'201711','422',' 문화비축기지',2,2
'201711','590',' 건국대학교 (입학정보관)',0,2
'201711','592',' 건국대학교 학생회관',5,1
'201711','450',' 효자동 삼거리',4,0
'201711','451',' 청와대앞길',3,8
'201711','501',' 광진구의회 앞',0,1
'201711','502',' 뚝섬유원지역 1번출구 앞',7,5
'201712','511',' 서울숲역 4번 출구 옆',2,2
'201712','512',' 뚝섬역 1번 출구 옆',0,2
'201712','2362',' 신사동 가로수길 입구',2,5
'201712','2364',' 도산대로 렉서스 앞',5,0
'201712','2365',' K+ 타워 앞',3,2
'201712','302',' 경복궁역 4번출구 뒤',5,6
'201712','2371',' 한국우편사업진흥원',0,2
'201712','303',' 광화문역 1번출구 앞',0,1
'201712','3506',' 영동대교 북단',1,0
'201712','3511',' 응봉역 1번출구',2,0
'201712','3513',' 상왕십리역 1번출구',2,2
'201712','304',' 광화문역 2번출구 앞',2,2
'201712','306',' 광화문역 7번출구 앞',0,1
'201712','311',' 서울광장 옆',3,0
'201712','110',' 사천교',2,0
'201712','315',' 신한은행 안국역지점 옆',2,3
'201712','320',' 을지로입구역 4번출구 앞',1,2
'201712','321',' KEB 하나은행 본점 앞',1,6
'201712','322',' 명동성당 앞',2,4
'201712','324',' 신세계백화점 본점 앞',3,2
'201712','326',' 안국역 5번출구 앞',2,3
'201712','327',' 낙원상가 옆',5,5
'201712','328',' 탑골공원 앞',2,2
'201712','329',' 청계2가 사거리 옆',1,0
'201712','331',' 을지로2가 사거리 북측',1,0
'201712','111',' 상수역 2번출구 앞',0,1
'201712','334',' 종로3가역 2번출구 뒤',3,3
'201712','335',' 종로3가역 15번출구 앞',4,0
'201712','336',' 티마크 호텔 앞',2,2
'201712','337',' 창경궁 입구',0,1
'201712','338',' 세운스퀘어 앞',0,3
'201712','339',' 종로4가 사거리',2,3
'201712','341',' 혜화역 3번출구 뒤',3,1
'201712','342',' 대학로 마로니에공원',0,1
'201712','112',' 극동방송국 앞',1,0
'201712','346',' 맥스타일 앞',3,4
'201712','347',' 동대문역사문화공원역 9번출구 앞',9,3
'201712','353',' 재동초교 앞 삼거리',2,1
'201712','354',' 포르투갈 대사관 앞',2,3
'201712','358',' 성대입구 사거리',4,0
'201712','362',' 청계8가 사거리',0,2
'201712','363',' 신설동역 11번출구 뒤',0,1
'201712','113',' 홍대입구역 2번출구 앞',3,4
'201712','367',' 독립문역 3-1번출구 ',0,3
'201712','369',' 광화문 시민열린마당',1,2
'201712','371',' 동대입구역 6번출구 뒤',0,1
'201712','372',' 약수역 3번출구 뒤',0,1
'201712','374',' 청구역 2번출구 앞',3,1
'201712','378',' 청계7가 사거리',1,1
'201712','379',' 서울역9번출구',1,1
'201712','383',' 신당역 12번 출구 뒤',1,0
'201712','114',' 홍대입구역 8번출구 앞',0,4
'201712','143',' 공덕역 2번출구',0,1
'201712','144',' 공덕역 8번출구',0,2
'201712','146',' 마포역 1번출구 뒤',3,1
'201712','147',' 마포역 4번출구 뒤',1,1
'201712','119',' 서강나루 공원',3,1
'201712','153',' 성산2교 사거리',1,0
'201712','156',' 서울서부지방법원 앞',1,0
'201712','159',' 이대역 4번 출구',2,2
'201712','172',' 서대문소방서',1,1
'201712','537',' 한양대후문역 부근',2,0
'201712','542',' 강변역 4번출구 뒤',3,0
'201712','543',' 구의공원(테크노마트 앞)',2,0
'201712','602',' 장안동 사거리',1,0
'201712','125',' 서강대 남문 옆',1,0
'201712','239',' 유스호스텔 앞',3,2
'201712','245',' 삼성생명 당산사옥 앞',2,2
'201712','249',' 여의도중학교 옆',3,2
'201712','128',' 신촌역(2호선) 1번출구 옆',4,2
'201712','700',' KB국민은행 염창역 지점 앞',10,2
'201712','129',' 신촌역(2호선) 6번출구 옆',1,0
'201712','130',' 신촌역(2호선) 7번출구 앞',5,8
'201712','803',' 한남초교 앞 보도육교',2,1
'201712','805',' 문배어린이공원 앞',2,7
'201712','807',' 서울역 12번 출구 앞',2,0
'201712','808',' 서빙고동 금호맨션 앞',0,2
'201712','809',' 한남 유수지 복개주차장',1,2
'201712','810',' 이태원지하보도',1,1
'201712','811',' 녹사평역1번출구',7,0
'201712','815',' LIG강촌아파트 103동앞',2,2
'201712','132',' 창천문화공원',0,3
'201712','134',' 연세로 명물길',1,0
'201712','561',' 서울숲역 2번출구 앞',2,0
'201712','568',' 청계8가사거리 부근',1,0
'201712','583',' 청계천 생태교실 앞',1,0
'201712','137',' NH농협 신촌지점 앞',1,0
'201712','623',' 서울시립대 정문 앞',1,1
'201712','140',' 이화여대 후문',4,9
'201712','643',' 동대문구민체육센터 (육교아래)',1,1
'201712','260',' 여의도 마리나선착장 앞',1,1
'201712','266',' 영등포청과시장 사거리',5,0
'201712','267',' 삼성화재 사옥 옆',1,0
'201712','816',' 신용산역 6번출구 앞',1,3
'201712','822',' 이촌1동 마을공원',2,0
'201712','825',' 서빙고동 주민센터 앞',2,4
'201712','199',' 서울 월드컵 경기장',1,2
'201712','903',' 은평뉴타운 아이파크',0,1
'201712','905',' 구파발역 2번출구',1,0
'201712','103',' 망원역 2번출구 앞',1,1
'201712','204',' 국회의사당역 5번출구 옆',0,1
'201712','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)',4,11
'201712','205',' 산업은행 앞',1,0
'201712','1122',' 황금내근린공원',1,1
'201712','1123',' 공암나루근린공원 관리사무소옆',1,0
'201712','206',' KBS 앞',1,1
'201712','1222',' 잠실새내역 5번 출구 뒤',4,0
'201712','209',' 유진투자증권빌딩 앞',0,1
'201712','1232',' 롯데마트 주차장 옆',0,1
'201712','211',' 여의도역 4번출구 옆',1,0
'201712','104',' 합정역 1번출구 앞',0,1
'201712','218',' 증권거래소 앞',0,1
'201712','215',' 여의도고교 앞',0,1
'201712','1321',' 국민은행 종암동지점 앞',0,1
'201712','217',' NH농협은행 앞',2,0
'201712','1906',' 신도림역 1번 출구 앞',0,1
'201712','2002',' 노들역 1번출구',1,1
'201712','2016',' 신대방삼거리역 3번출구쪽',1,0
'201712','105',' 합정역 5번출구 앞',1,2
'201712','224',' 롯데캐슬 앞',0,2
'201712','2103',' 신림동 우방아파트',1,1
'201712','2107',' 도림천 신화교',0,1
'201712','207',' 여의나루역 1번출구 앞',9,8
'201712','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",0,5
'201712','2231',' 삼성타운(삼성생명) A동 맞은편',0,4
'201712','402',' 상암월드컵파크 9단지 앞',0,1
'201712','2301',' 현대고등학교 건너편',3,2
'201712','2259',' 잠원역 3번-4번 출구사이 ',0,3
'201712','2309',' 청담역(우리들병원 앞)',1,1
'201712','2317',' 삼성도로공원',2,0
'201712','2311',' 학동로 래미안 아파트 앞',3,2
'201712','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)',0,6
'201712','2305',' MCM 본사 직영점 앞',1,1
'201712','2306',' 압구정역 2번 출구 옆',8,4
'201712','2308',' 압구정파출소 앞',6,4
'201712','2310',' 청담동 맥도날드 옆(위치)',3,4
'201712','2312',' 청담역 13번 출구 앞',1,2
'201712','2313',' 금원빌딩 앞',2,3
'201712','2315',' 봉은사역 5번출구 옆',0,3
'201712','106',' 합정역 7번출구 앞',2,2
'201712','2318',' 삼성중앙역4번출구(문화센터더 리빌)',0,1
'201712','1018',' 둔촌 주공 GS 맞은편',3,0
'201712','409',' 누리꿈스퀘어 옆',1,1
'201712','419',' 홈플러스 앞',5,4
'201712','418',' 월드컵경기장역 3번출구 옆',2,2
'201712','1210',' 롯데월드타워(잠실역2번출구 쪽)',1,0
'201712','1925',' 동양미래대학교 정문 옆',1,1
'201712','413',' 상암월드컵파크 3단지 후문',1,1
'201712','2215',' 반포종합운동장 입구',2,0
'201712','2026',' 흑석역 4번출구',1,0
'201712','2113',' 관악동작견인차량보관소',0,1
'201712','1955',' 디지털입구 교차로',1,0
'201712','826',' 서울역 서부교차로2',1,0
'201712','2354',' 청담역 2번출구',1,0
'201712','2355',' 삼성역 5~6번 출구 사이',0,6
'201712','450',' 효자동 삼거리',1,0
'201712','451',' 청와대앞길',0,1
